--- GHOST SPOTS (Python Only) ---
Fiber,Wavelength,X,Y
148,9375.8796,1255.195530833944,3196.9825557016093
148,8776.46,1258.902971893025,2179.69270249687
148,8779.1607,1258.8976068175539,2184.157901392147
148,8931.1447,1258.408683820868,2436.9688396286865
148,9354.8,1255.3897117266772,3160.200082095096
148,8864.75,1258.6670835296711,2326.1478464195293
148,8933.282,1258.399237014857,2440.546505202404
148,9377.33,1255.1820896333643,3199.5163191084876
149,8670.325,1266.2420404450334,2004.492305886058
149,9227.03,1263.7315445392853,2938.4498320765524
149,8378.661,1265.6760122485548,1530.2299731662508
149,8379.9093,1265.6809309277146,1532.2434311412867
149,8419.4727,1265.826752356624,1596.124231935478
149,8420.7398,1265.8310932843424,1598.1723113312173
149,8681.8775,1266.2381529453114,2023.4531796932035
149,8684.3062,1266.2370657382653,2027.4412500472781
149,8774.0664,1266.1306228957685,2175.3121522290635
149,8783.0336,1266.1128733903959,2190.1378019482945
149,8786.166,1266.1063683617372,2195.3190125884157
149,8868.1905,1265.8801130118204,2331.4402204269854
149,9222.59,1263.7678310613915,2930.8123956771115
149,9224.1108,1263.7554235051455,2933.42800830441
149,9375.8796,1262.4226855023921,3196.486204177817
149,8776.46,1266.1260116203719,2179.268565492612
149,8779.1607,1266.120698035287,2183.7334382232884
149,8931.1447,1265.634457296805,2436.5255801136655
149,9354.8,1262.6170187438804,3159.7057471629505
149,8864.75,1265.891753914767,2325.7128932739297
149,8933.282,1265.625043460521,2440.1029764182745
149,9377.33,1262.4092337737509,3199.0198329180366
149,9720.83,1259.2336614607311,3809.49641565243

--- MISSING SPOTS (C++ Only) ---
Fiber,Wavelength,X,Y
143,7546.1211,1216.998768904162,215.0015452032653
